EDINET CODE,証券コード,会社名,33業種区分,17業種区分,規模区分
E01987,68190,伊豆シャボテンリゾート株式会社,サービス業,情報通信・サービスその他 ,
E32825,39690,株式会社エイトレッド,情報・通信業,情報通信・サービスその他 ,
E03522,30980,株式会社ココカラファイン,小売業,小売 ,6
E02992,33880,明治電機工業株式会社,卸売業,商社・卸売 ,7
E01244,54860,日立金属株式会社,鉄鋼,鉄鋼・非鉄 ,4
E04777,97630,丸紅建材リース株式会社,卸売業,商社・卸売 ,7
E00017,13520,株式会社ホウスイ,卸売業,商社・卸売 ,7
E03819,87040,トレイダーズホールディングス株式会社,証券、商品先物取引業,金融（除く銀行） ,
E00859,43640,マナック株式会社,化学,素材・化学 ,
E04720,,株式会社オークモントゴルフクラブ,,,
E01917,69370,古河電池株式会社,電気機器,電機・精密 ,7
E04735,,株式会社グレイスヒルズカントリー倶楽部,,,
E04745,,株式会社山形ゴルフ倶楽部,,,
E04018,89200,株式会社東祥,サービス業,情報通信・サービスその他 ,6
E04146,,関西高速鉄道株式会社,,,
E03040,82520,株式会社丸井グループ,小売業,小売 ,4
E01850,68200,アイコム株式会社,電気機器,電機・精密 ,7
E21951,,株式会社商工組合中央金庫,,,
E05540,37840,株式会社ヴィンクス,情報・通信業,情報通信・サービスその他 ,7
E04343,,日本自動車ターミナル株式会社,,,
E01369,59550,株式会社ヤマシナ,金属製品,建設・資材 ,
E05438,84240,芙蓉総合リース株式会社,その他金融業,金融（除く銀行） ,6
E01803,67440,能美防災株式会社,電気機器,電機・精密 ,7
E04127,,福井鉄道株式会社,,,
E05463,37620,テクマトリックス株式会社,情報・通信業,情報通信・サービスその他 ,7
E03625,,株式会社埼玉りそな銀行,,,
E27281,32840,株式会社フージャースホールディングス,不動産業,不動産 ,7
E00635,78870,南海プライウッド株式会社,その他製品,情報通信・サービスその他 ,
E05097,47650,モーニングスター株式会社,サービス業,情報通信・サービスその他 ,
E03854,87250,ＭＳ＆ＡＤインシュアランスグループホールディングス株式会社,保険業,金融（除く銀行） ,2
E04135,,関東鉄道株式会社,,,
E02660,81390,株式会社ナガホリ,卸売業,商社・卸売 ,
E04639,,株式会社仙台カントリークラブ,,,
E05048,47330,株式会社オービックビジネスコンサルタント,情報・通信業,情報通信・サービスその他 ,6
E02805,74420,中山福株式会社,卸売業,商社・卸売 ,7
E03833,,あいおいニッセイ同和損害保険株式会社,,,
E02714,98560,株式会社ケーユーホールディングス,小売業,小売 ,7
E01942,68520,株式会社テクノ・セブン,電気機器,電機・精密 ,
E05676,21620,ｎｍｓ ホールディングス株式会社,サービス業,情報通信・サービスその他 ,
E03824,,三井住友海上火災保険株式会社,,,
E04637,,日本観光ゴルフ株式会社,,,
E05462,87930,ＮＥＣキャピタルソリューション株式会社,その他金融業,金融（除く銀行） ,7
E05440,24250,株式会社ケアサービス,サービス業,情報通信・サービスその他 ,
E03847,87660,東京海上ホールディングス株式会社,保険業,金融（除く銀行） ,1
E03823,,東京海上日動火災保険株式会社,,,
E02646,81450,中部水産株式会社,,,
E04564,,株式会社ニュー・オータニ,,,
E04971,46560,株式会社サン・ライフ,サービス業,情報通信・サービスその他 ,
E01860,,イーター電機工業株式会社,,,
E01411,59860,モリテック　スチール株式会社,金属製品,建設・資材 ,7
E01754,66480,株式会社かわでん,電気機器,電機・精密 ,
E03249,74550,株式会社　三城ホールディングス,小売業,小売 ,7
E00598,,岐セン株式会社,,,
E05401,37390,コムシード株式会社,,,
E00498,28770,日東ベスト株式会社,食料品,食品 ,
E00443,22860,林兼産業株式会社,食料品,食品 ,7
E03772,86240,いちよし証券株式会社,証券、商品先物取引業,金融（除く銀行） ,6
E03711,,財形住宅金融株式会社,,,
E02597,,東京青果株式会社,,,
E04246,91270,玉井商船株式会社,海運業,運輸・物流 ,
E04370,,東日本高速道路株式会社,,,
E01595,64450,蛇の目ミシン工業株式会社,機械,機械 ,7
E01978,69420,株式会社ソフィアホールディングス,情報・通信業,情報通信・サービスその他 ,
E04950,97760,札幌臨床検査センター株式会社,サービス業,情報通信・サービスその他 ,
E00175,18660,北野建設株式会社,建設業,建設・資材 ,7
E03610,83080,株式会社りそなホールディングス,銀行業,銀行 ,2
E03538,,株式会社りそな銀行,,,
E01766,67020,富士通株式会社,電気機器,電機・精密 ,2
E00271,17770,川崎設備工業株式会社,,,
E31054,60350,株式会社アイ・アールジャパンホールディングス,サービス業,情報通信・サービスその他 ,
E01569,63660,千代田化工建設株式会社,建設業,建設・資材 ,4
E03740,87830,ＧＦＡ株式会社,その他金融業,金融（除く銀行） ,
E01057,44640,株式会社ソフト９９コーポレーション,化学,素材・化学 ,
E02824,74580,株式会社第一興商,卸売業,商社・卸売 ,4
E04738,,株式会社イーグルポイントゴルフクラブ,,,
E03500,30660,株式会社ＪＢイレブン,,,
E01608,64780,ダイベア株式会社,機械,機械 ,
E32969,,日本住宅ローン株式会社,,,
E03597,83930,株式会社宮崎銀行,銀行業,銀行 ,7
E04631,,株式会社水戸カンツリー倶楽部,,,
E05596,21440,株式会社やまねメディカル,サービス業,情報通信・サービスその他 ,
E04137,,島原鉄道株式会社,,,
E02964,27950,日本プリメックス株式会社,卸売業,商社・卸売 ,
E00184,19370,西部電気工業株式会社,建設業,建設・資材 ,7
E01594,64480,ブラザー工業株式会社,電気機器,電機・精密 ,4
E01787,67910,日本コロムビア株式会社,,,
E04940,97820,株式会社ディーエムエス,サービス業,情報通信・サービスその他 ,
E02596,,小泉産業株式会社,,,
E03430,33130,ブックオフコーポレーション株式会社,小売業,小売 ,7
E00966,,和光純薬工業株式会社,,,
E05431,37540,エキサイト株式会社,情報・通信業,情報通信・サービスその他 ,
E04047,32540,株式会社プレサンスコーポレーション,不動産業,不動産 ,6
E00097,18130,株式会社不動テトラ,建設業,建設・資材 ,6
E01551,63830,株式会社ダイフク,機械,機械 ,4
E05703,38520,サイバーコム株式会社,情報・通信業,情報通信・サービスその他 ,7
E31009,60270,弁護士ドットコム株式会社,サービス業,情報通信・サービスその他 ,
E03304,75780,株式会社ニチリョク,小売業,小売 ,
E02970,33560,株式会社テリロジー,卸売業,商社・卸売 ,
E01518,62080,株式会社石川製作所,機械,機械 ,7
E01584,63170,株式会社　北川鉄工所,機械,機械 ,7
E03850,,共栄火災海上保険株式会社,,,
E00787,40930,東邦アセチレン株式会社,化学,素材・化学 ,7
E03752,86040,野村ホールディングス株式会社,証券、商品先物取引業,金融（除く銀行） ,2
E02475,64600,セガサミーホールディングス株式会社,機械,機械 ,4
E00303,17370,三井金属エンジニアリング株式会社,建設業,建設・資材 ,
E03374,26940,株式会社ジー・テイスト,小売業,小売 ,
E01899,69940,株式会社指月電機製作所,電気機器,電機・精密 ,
E01648,64940,株式会社ＮＦＫホールディングス,機械,機械 ,
E05263,43420,セコム上信越株式会社,サービス業,情報通信・サービスその他 ,
E27059,60720,地盤ネットホールディングス株式会社,サービス業,情報通信・サービスその他 ,
E02076,69270,ヘリオス テクノ ホールディング株式会社,電気機器,電機・精密 ,7
E02838,74800,スズデン株式会社,卸売業,商社・卸売 ,7
E00985,45690,キョーリン製薬ホールディングス株式会社,医薬品,医薬品 ,4
E04373,,首都高速道路株式会社,,,
E00889,49620,互応化学工業株式会社,化学,素材・化学 ,
E01327,57260,株式会社大阪チタニウムテクノロジーズ,非鉄金属,鉄鋼・非鉄 ,6
E05575,24800,システム・ロケーション株式会社,サービス業,情報通信・サービスその他 ,
E01202,52800,ヨシコン株式会社,不動産業,不動産 ,
E00806,40820,第一稀元素化学工業株式会社,化学,素材・化学 ,
E05535,24680,株式会社フュートレック,サービス業,情報通信・サービスその他 ,
E01729,61570,日進工具株式会社,機械,機械 ,7
E31791,,輸出入・港湾関連情報処理センター株式会社,,,
E26815,71770,ＧＭＯクリックホールディングス株式会社,証券、商品先物取引業,金融（除く銀行） ,
E05599,24890,株式会社アドウェイズ,サービス業,情報通信・サービスその他 ,
E03324,76210,株式会社うかい,小売業,小売 ,
E05714,87290,ソニーフィナンシャルホールディングス株式会社,保険業,金融（除く銀行） ,4
E05562,24970,ユナイテッド株式会社,サービス業,情報通信・サービスその他 ,
E04779,85860,日立キャピタル株式会社,その他金融業,金融（除く銀行） ,4
E05460,24320,株式会社ディー・エヌ・エー,サービス業,情報通信・サービスその他 ,4
E31542,61660,株式会社中村超硬,機械,機械 ,
E03550,83460,株式会社東邦銀行,銀行業,銀行 ,6
E01443,34330,トーカロ株式会社,金属製品,建設・資材 ,6
E03810,,野村證券株式会社,,,
E03817,87030,カブドットコム証券株式会社,証券、商品先物取引業,金融（除く銀行） ,6
E06141,87500,第一生命ホールディングス株式会社,保険業,金融（除く銀行） ,2
E03688,85110,日本証券金融株式会社,その他金融業,金融（除く銀行） ,6
E00227,19520,新日本空調株式会社,建設業,建設・資材 ,7
E04170,,奈良交通株式会社,,,
E04320,90660,株式会社日新,倉庫・運輸関連業,運輸・物流 ,7
E01020,44100,ハリマ化成グループ株式会社,化学,素材・化学 ,7
E26933,60690,トレンダーズ株式会社,サービス業,情報通信・サービスその他 ,
E02237,72200,武蔵精密工業株式会社,輸送用機器,自動車・輸送機 ,6
E00810,41130,田岡化学工業株式会社,化学,素材・化学 ,
E04116,12340,株式会社 じょうてつ,,,
E05047,88760,株式会社リログループ,サービス業,情報通信・サービスその他 ,4
E30118,77790,ＣＹＢＥＲＤＹＮＥ株式会社,精密機器,電機・精密 ,
E05211,43080,株式会社Ｊストリーム,情報・通信業,情報通信・サービスその他 ,
E00733,94790,株式会社インプレスホールディングス,情報・通信業,情報通信・サービスその他 ,7
E05219,43010,株式会社アミューズ,サービス業,情報通信・サービスその他 ,6
E27585,49780,株式会社リプロセル,化学,素材・化学 ,
E03815,86980,マネックスグループ株式会社,証券、商品先物取引業,金融（除く銀行） ,6
E31065,95170,イーレックス株式会社,電気・ガス業,電力・ガス ,6
E01051,49700,東洋合成工業株式会社,化学,素材・化学 ,
E05728,45710,ナノキャリア株式会社,医薬品,医薬品 ,
E00486,28150,アリアケジャパン株式会社,食料品,食品 ,6
E04372,,阪神高速道路株式会社,,,
E02453,78600,エイベックス・グループ・ホールディングス株式会社,情報・通信業,情報通信・サービスその他 ,6
E04031,89340,サンフロンティア不動産株式会社,不動産業,不動産 ,7
E05179,88900,株式会社レーサム,不動産業,不動産 ,
E03532,,株式会社みずほ銀行,,,
E03628,,みずほ信託銀行株式会社,,,
E04273,92020,ＡＮＡホールディングス株式会社,空運業,運輸・物流 ,2
E03615,84110,株式会社みずほフィナンシャルグループ,銀行業,銀行 ,1
E05699,38530,インフォテリア株式会社,情報・通信業,情報通信・サービスその他 ,
E05218,43040,株式会社Ｅストアー,情報・通信業,情報通信・サービスその他 ,
E05687,38470,パシフィックシステム株式会社,情報・通信業,情報通信・サービスその他 ,
E05698,21460,ＵＴグループ株式会社,サービス業,情報通信・サービスその他 ,
E05578,38020,株式会社エコミック,,,
E30451,31900,株式会社ホットマン,小売業,小売 ,
E05017,47090,株式会社インフォメーション・ディベロプメント,情報・通信業,情報通信・サービスその他 ,7
E01043,49650,曽田香料株式会社,化学,素材・化学 ,
E04741,,有馬冨士開発株式会社,,,
E26713,66170,株式会社東光高岳,電気機器,電機・精密 ,7
E05303,23260,デジタルアーツ株式会社,情報・通信業,情報通信・サービスその他 ,6
E30445,60920,株式会社エンバイオ・ホールディングス,サービス業,情報通信・サービスその他 ,
E03133,82550,アクシアル　リテイリング株式会社,小売業,小売 ,7
E02998,30360,アルコニックス株式会社,卸売業,商社・卸売 ,7
E03563,83590,株式会社八十二銀行,銀行業,銀行 ,4
E00848,45310,有機合成薬品工業株式会社,化学,素材・化学 ,7
